Term,TF-IDF
lacerate,0.16445272027686292
lacerates,0.16445272027686292
calix,0.16440560886038696
buttons,0.1643686463213941
tfastener,0.1643686463213941
betterr,0.16414982725442143
radiologic,0.16409079729288584
microvasc,0.16407461277403718
apicalposterior,0.1640485645080489
saturated,0.16398606871488242
metaststic,0.16397868668768315
coronoid,0.16397868668768315
frontalethmoid,0.1638718939743148
verti,0.16377185185587162
convert,0.16370561881536713
transtonsillar,0.1636717348560807
enbronchial,0.16364297297762312
similarappearing,0.16360872531605808
aspi,0.16357913727999912
turns,0.1635481853795576
peripneumonic,0.1635465340044311
primitive,0.16351026411055156
neuroectodermal,0.16351026411055156
purportedly,0.16351026411055156
retrocardially,0.16347451384145384
pluggin,0.16347451384145384
chfvascular,0.16338385150747176
appeance,0.1632867991828611
configurations,0.16306662847497408
adjecent,0.16304559676195848
metastisis,0.16304559676195848
cardiodiaphragmatic,0.16298726530705782
clarity,0.16298726530705782
revascularize,0.1629597690544896
bloodfluid,0.16293723318254608
shinethrough,0.16287542068710012
curl,0.16285703957696399
pylori,0.16284004651361053
flipping,0.1627838455619497
hub,0.1627838455619497
registered,0.16278228283679047
ophthalmic,0.16272085341385234
effusionincreased,0.1627029926515391
warfarin,0.16270022503973422
nystagmus,0.16270022503973422
recesses,0.1626199547602491
houseofficers,0.16254155052952393
srtarted,0.16253458237516824
firing,0.16253458237516824
hpi,0.16253458237516824
staplerrequiring,0.16253458237516824
crystalloid,0.16253458237516824
consoidation,0.162415572239342
lowlevel,0.16239131845792884
maintenance,0.16237481556782085
mechnism,0.16237481556782085
unfilled,0.16231891784658203
condyles,0.16213347436791703
sharper,0.16212965624744322
uncinate,0.16201459911940552
ctacquired,0.1619895872645017
chilaiditis,0.16191661730523302
rkcb,0.1617987623584502
diferrence,0.1617249973247116
letters,0.16165818029726373
words,0.16165818029726373
generating,0.16165818029726373
hemoth,0.1616472209820997
arterylikely,0.16163961725991455
lungsevere,0.16162894807389183
flexor,0.16160519950674654
atelecatasis,0.16155333005737438
horiz,0.16155333005737438
akdla,0.16153930982008816
beneficial,0.16152565052168
hardly,0.1614603420304831
visulaize,0.1614187856967502
conversely,0.16131341477050293
imply,0.16131341477050293
embedded,0.16125718992386093
admixed,0.16125718992386093
cricropharyngeous,0.1611554523661241
hypot,0.16115382359648656
anticoagulatoin,0.16115382359648656
dypsnea,0.16115382359648656
opposedphased,0.16106440965102095
picked,0.16106440965102095
intravoxel,0.16106440965102095
phased,0.16106440965102095
cephlic,0.16083163956340524
bidirectional,0.16078843752292396
pseudocyst,0.16077822084651616
efforts,0.16072128335314892
separating,0.16072128335314892
surprising,0.16072128335314892
lungliver,0.1606649640204759
initiatio,0.16064800583873004
frontoethmoidal,0.16060531510142917
adenocystic,0.16060329036781446
neoplasmmalignant,0.16058572725659867
hw,0.16047269549314977
intubtion,0.16044854838977077
potentiated,0.16044544003011943
nectarconsistency,0.16041301392978075
hipbuttocks,0.16040937034900665
recen,0.1603144488136859
transgress,0.16025459569712508
pedicular,0.16022627629145803
bruising,0.16011404802463
heel,0.16005170151110792
inspirational,0.16000270656627208
discogenic,0.1599476766919225
plughypoxia,0.1599434102832785
radiationchemo,0.1599434102832785
secondarely,0.1599434102832785
extuabted,0.1599434102832785
percheron,0.15992427129048145
vietnamese,0.15991386668839758
sampling,0.15989846466434726
afb,0.15978498761611365
burdenedema,0.1597160228622693
adenopathymass,0.15970097836321753
architecture,0.15969927042933457
desaturatio,0.1596950187930186
desaturization,0.1596950187930186
lymphnodes,0.15965224659662514
effuions,0.1596281851572865
atelectasiscontusion,0.1596281851572865
extenuating,0.1596281851572865
dvtpt,0.1595910188533622
nscla,0.1595910188533622
painswelling,0.1595910188533622
lumpectomy,0.15951442689771958
glucagon,0.15950981419510238
effusionlymphangitic,0.15947687360568968
policy,0.15942973453457293
navelbine,0.15941984697641334
extraperitoneal,0.15939336066268625
cvami,0.15937073214792488
soaked,0.15936455537501373
bronchopulmnary,0.1592209288649272
midsternum,0.1592209288649272
biggest,0.15915805236499048
metastasize,0.15911994513143768
lift,0.15911994513143768
osteoarthritis,0.1590873423499806
cardiachilar,0.15889637365970552
enw,0.15889637365970552
posture,0.15887042918169972
perma,0.15886918544329423
pacers,0.15886918544329423
slipped,0.1587925156828254
sinonasal,0.1587925156828254
cerebell,0.1587925156828254
polyposis,0.1587925156828254
hematology,0.15876183381651812
anesthetize,0.15873962913757153
lidocainebicarbonate,0.15873962913757153
wap,0.15865373919742262
guaiac,0.15865006428523765
blackwhite,0.15865006428523765
osteosclerotic,0.1585559300917259
juxtamediastinum,0.15853621320680966
psa,0.15831268263244783
prima,0.15830093529674902
unstented,0.1582211284936681
fiftyseven,0.15820211491165764
reerring,0.1582000567320811
lyphadenopathy,0.1582000567320811
splenomegly,0.1582000567320811
extubationintubated,0.15806925039284644
tracheomegaly,0.1579769217344731
referenced,0.1579769217344731
tractional,0.1579769217344731
strandy,0.15790614558188554
filmfilm,0.1577500309236231
pulledout,0.1577500309236231
packyear,0.15773553821978625
survical,0.1576158874617115
poneumonectomy,0.1576158874617115
inreasing,0.15758748482309987
anxiety,0.15754353956183378
calming,0.15754353956183378
claustophobia,0.15754353956183378
calm,0.15754353956183378
metast,0.15754140960740798
interference,0.1575047127314122
vatslobectomy,0.15745243912400683
pus,0.15718705712421693
maxilary,0.15699844160477494
edemaright,0.15699844160477494
polyvinyl,0.1569891880381268
densly,0.15687358139297813
bmore,0.1568364270272835
fee,0.15680720764609746
degenrative,0.15673019416869607
intubatio,0.15671256715240392
evidenceextent,0.1566975052374214
hamartomas,0.1566371267609086
gonadal,0.1565920123021724
serousappearing,0.15655026710738743
illdefinition,0.15653392387676307
changedthe,0.15643391120806072
cellsmall,0.15643391120806072
thrombis,0.15642836581563208
nearing,0.15642836581563208
magnification,0.15637045916200107
cerebrovascular,0.156359914035391
hoarsness,0.1563582989963492
lvc,0.1563582989963492
pinna,0.1563110883790588
scontour,0.15629755348614333
nvekg,0.15629130338845004
triggering,0.1562754597629935
spilled,0.1562754597629935
icas,0.15621724875455742
discontinuing,0.15606875163086942
worsenening,0.15606875163086942
iw,0.15603289218819444
embosphere,0.15601680695014852
exuberant,0.155991950071039
infraglottic,0.1559671213833645
glottis,0.1559671213833645
edemaatelectatic,0.15593717050460829
wheelchair,0.15593286976059348
icnreased,0.15592209088943135
cancerous,0.155863636722007
ruelle,0.155863636722007
overlain,0.15582528113253416
bacteremiamrsa,0.15580481570197738
msra,0.15580481570197738
tingling,0.1558028231528985
occipitallobe,0.1556831183500567
ureterovesical,0.1556639572505325
jk,0.15563969308501419
metastais,0.15563969308501419
ggjgi,0.15557502091886952
parotitis,0.15553985057873795
wellcharacterized,0.15552823838813526
bettercharacterized,0.15552823838813526
moderated,0.15530701830930527
transcribed,0.15529916293903276
liverlungs,0.1551397382324639
ligaments,0.15513101173339666
touch,0.15504906722418527
casteging,0.15492397647634956
translum,0.15490579212723765
calves,0.15485881284293332
stating,0.15483050835936352
atelectasisretrocardiac,0.15483050835936352
pas,0.15476334714256454
distalmost,0.15476334714256454
superselective,0.15466514497591283
gasseous,0.1546428607036389
sagittalcoronal,0.15460341168154598
concerend,0.1545696023183076
malagnant,0.15455322336280714
wcentral,0.15455322336280714
halfshaft,0.15454420234426156
pelvi,0.15453911534108938
nrmal,0.15453400012125454
biospyother,0.15450719890409273
maroon,0.1543491514622265
asstd,0.1542142435226991
dats,0.15406403385961848
tells,0.15406403385961848
hemothoraxptx,0.15405957463383133
pleurally,0.15405957463383133
ecchymotic,0.15384884371470142
butterfly,0.15384276361948332
existence,0.15384276361948332
vagogenic,0.1537637575820423
preseptal,0.1537637575820423
crit,0.15373723502130957
canceled,0.15365027444946366
says,0.15365027444946366
emperically,0.15365027444946366
singe,0.15361124583711286
myocytoma,0.15351124841891362
confirma,0.15349650876106538
cavoatriocaval,0.15349650876106538
lesionsmetastasis,0.15339955535393227
movem,0.15319969997179733
bodylateral,0.15309306762771238
neuroforamina,0.15309306762771238
engulfing,0.15309306762771238
decomp,0.15305614450318616
kideny,0.15302281493075187
indi,0.15293750576171825
save,0.15278769996639577
radiochemorx,0.15275695997645766
impressive,0.15275554768025537
brief,0.15275554768025537
liner,0.15271162795473825
prefer,0.15268007946000156
incompletelytreated,0.15260978895302646
never,0.15259566093410135
gun,0.15258451907816567
subependyma,0.15257566910541762
harbours,0.15257566910541762
thi,0.15247733373838757
tranferred,0.15247733373838757
funcal,0.15238899417273893
pronounded,0.15238899417273893
textured,0.15238899417273893
irregularityobscuration,0.15236860645955994
elevationtenting,0.15236860645955994
cer,0.1523417308258251
brachiocepahlic,0.1523417308258251
golden,0.15230794412227697
atony,0.15228482146771388
wkub,0.15228482146771388
holdup,0.15228482146771388
twoday,0.15224564086107847
awak,0.15224564086107847
metastasishemorrhage,0.1522145261520562
limtied,0.15218456353765308
excisison,0.15217129658445258
reshaping,0.15215901568438056
tibias,0.15214595618682458
pubicischial,0.15214595618682458
undigested,0.15214238408254446
replaces,0.15211056002968826
obstructions,0.15210150690083996
percussion,0.15210150690083996
palce,0.1520887881853451
positi,0.1520887881853451
youplease,0.1520887881853451
register,0.1520887881853451
augment,0.15205471441717605
saphenofemoral,0.15205471441717605
oth,0.15199987444380286
consistient,0.15197303845025364
trapezium,0.15197133695167278
liquidssoft,0.15194838145716347
towithin,0.15187962630047389
cerebel,0.15184630114113723
nondedicated,0.15178900562760392
plateau,0.15178657186141636
brachiocephalicple,0.1517681134144162
elevate,0.1517681134144162
brachiocephalicplease,0.1517681134144162
hob,0.1517681134144162
commonfempopliteal,0.1515648744232663
cfvdoctor,0.1515648744232663
femoralpopliteal,0.1515648744232663
assymetrical,0.1515385712813283
partracheal,0.15148897380967982
infecti,0.15140047611806387
localizationcharacterization,0.15135847211286907
flight,0.15129435591086193
consolidationinfiltrates,0.15126557968545945
lungthere,0.15126546382674408
examiantion,0.15126546382674408
thickeningfungal,0.1512491934691584
mismatch,0.1509465085806817
nonguided,0.15093068913541297
vc,0.1508427480458081
transright,0.1506111643277294
specifical,0.15058262451109541
damaged,0.1505566602515891
feducials,0.150545234387292
calcificosific,0.1504257539150385
calcificossific,0.1504257539150385
quesion,0.15041445503990747
retrocardi,0.15041190521722198
dmii,0.15041190521722198
prox,0.1503426008936244
stomachgej,0.1503426008936244
suppression,0.1503333581986732
postseizure,0.1503219706137752
edemametastasis,0.1503201963710707
lacks,0.1502909876645745
surprisingly,0.15021144024869187
forehead,0.15021144024869187
microvacular,0.15021144024869187
peaeval,0.15021144024869187
prebolus,0.15006648262573555
feeder,0.15005951229056966
tflairhigh,0.1500156459255405
sludgesmall,0.15000009853082694
overloadcongest,0.14971678372992164
undisturbed,0.14971678372992164
fiftyeight,0.14968490511934168
tibiafibula,0.14964393776967413
vz,0.1495166173357594
translaminar,0.1494599642745793
gastrectomy,0.14938598187876773
carry,0.14934539036745417
brighttipped,0.14931756327749302
syndome,0.1492108059976745
hilarleft,0.14916244385447947
cri,0.14915173402142443
diaphysis,0.14910382507094883
nailing,0.14910382507094883
wfilms,0.14910382507094883
biplane,0.14910374123465236
gantery,0.1490821078023716
angion,0.14902357898741547
anticoagulating,0.14901351021269627
nonerythematous,0.14897585925008353
plz,0.14897585925008353
ph,0.14897585925008353
phlebilitis,0.14897585925008353
suffice,0.1488957157629429
evaluted,0.14878670261981441
readjust,0.14876888069921693
unidentified,0.14866617883943659
overlap,0.14863723269631943
endosteal,0.14862702892710922
awakens,0.14862702892710922
itnervention,0.14862475883934198
itnerv,0.14862475883934198
mesenteris,0.14853517983562634
concurs,0.14853378251288862
exlaploaileocecal,0.14848310670860956
tympanitic,0.14848310670860956
unaffected,0.14837654985191037
profuse,0.14836720534061532
intraarterial,0.14834046878368426
intracranil,0.14823189614372873
thoracetnesis,0.14811064069485935
oligu,0.1480977746726153
oliguria,0.1480977746726153
cystectomyileal,0.1480977746726153
sourc,0.1480956801028877
aound,0.14807037884680696
hollow,0.14802919904768708
pathogen,0.1480174758364509
midchest,0.14791653545227912
flairhyperintense,0.14785957419385443
li,0.1478539523739399
effusionatelectconsolidation,0.14779502741358475
periinfrahilar,0.14779502741358475
effusionoverlying,0.14779502741358475
aerosolization,0.1476775559120471
circulating,0.1476775559120471
malformations,0.14766602401426127
outsides,0.14762964048187752
obtruction,0.14762964048187752
proximety,0.1475841250829884
stretched,0.1475841250829884
stenosed,0.1475841250829884
fluoroscopicassisted,0.1475511323972432
propagation,0.1475511323972432
peristaltic,0.1475511323972432
pylorusfirst,0.1475511323972432
nonspecifically,0.14744247521473744
emphysemia,0.14736376841173396
paramedial,0.14736376841173396
rectangular,0.14736376841173396
bringing,0.14730895038283282
inomed,0.14730895038283282
hide,0.14728978942609178
tahn,0.14728978942609178
pneumothor,0.14728978942609178
thoracicupper,0.14726031539063186
hemodynamics,0.1472527450898649
pericardiocenthesis,0.14724794547968065
deposited,0.14721161999291593
sterotactic,0.14718214745791866
iva,0.14717461646268304
lumber,0.14716509033764652
nonopacification,0.14715985176225843
peripelvic,0.14707961423773355
propulsion,0.1470370514845184
intraopp,0.1469887783809213
lscv,0.1469887783809213
intraoppacu,0.1469887783809213
neo,0.1469887783809213
blowout,0.14691409325743732
obliqued,0.14689212869319793
serratia,0.14688989731550128
ceration,0.14688989731550128
slided,0.14688989731550128
insuffiency,0.14685365110852214
potentia,0.14685365110852214
trochanger,0.14685218907269548
stelevation,0.14685218907269548
abnormaliti,0.14685218907269548
automobile,0.1468298304354831
excretes,0.1467818107108578
plats,0.14677985631121399
equivical,0.14677985631121399
wct,0.14677985631121399
donor,0.14659146018758729
twoviews,0.1465620980372787
tranfusion,0.1465620980372787
posterobasal,0.14656209796261138
travelling,0.14646259479679472
kidneysno,0.14645714876745666
xrtchemo,0.14645714876745666
hydronephrosiscyst,0.14645714876745666
paob,0.14645714876745666
fecalization,0.1463962215380798
rig,0.14625869660338459
moderatetoseverely,0.14625171204786133
insipidus,0.14618397788149523
mkjd,0.14615251242595934
smilar,0.1461131469432551
mutliple,0.1461131469432551
diffarfp,0.14597491047988714
diffarfpna,0.14597491047988714
diffarfrespiratory,0.14597491047988714
obstructionfree,0.14597491047988714
bronchrograms,0.14597491047988714
pnac,0.14597491047988714
noise,0.1459110152701517
heterogenously,0.1459050011287125
varicele,0.1458458068475598
variceal,0.1458458068475598
levonox,0.14581693378340932
invisibility,0.14581693378340932
hepatoslenic,0.14578071848646162
baleval,0.14578071848646162
scaphoid,0.1456952188854584
awoke,0.145664571207995
ros,0.145664571207995
subcapital,0.14559313462825663
wabdominal,0.14534377820585068
cholelithias,0.14534377820585068
wegeners,0.1451497391194092
breach,0.1451497391194092
recommends,0.14504066966617568
ijogtett,0.1450247215129175
stitch,0.14500861268596882
empyma,0.14498661685695416
interhemispheric,0.1449485472988899
asociated,0.14488649938303486
lymphangytic,0.14488649938303486
meidal,0.14488649938303486
sixtysix,0.1448549702212307
talar,0.14478629339207305
frx,0.14478629339207305
hypoplasia,0.14472697271769475
osteoporosis,0.14468303062897062
distened,0.14443566955571396
tympainc,0.14443566955571396
highlights,0.14443404006164584
proce,0.144324017723378
seized,0.14430208901122388
diagnostically,0.14430208901122388
luxury,0.14430208901122388
annuli,0.14415264701048744
likly,0.1441105021661347
infectionabscess,0.1441105021661347
pinus,0.14409739953571238
tattoos,0.14409739953571238
opercular,0.14407715694297962
label,0.14407715694297962
acalculu,0.1440709951255627
anticoaguati,0.14404160537876404
iliacinferior,0.14404160537876404
venocavogram,0.14404160537876404
venocaval,0.14404160537876404
parietoocciptal,0.14403659422519063
therapurtic,0.14399091293635652
infiltratepneumonia,0.1439140225810872
lays,0.1439140225810872
determining,0.14389201734937265
super,0.14386186105878102
abuting,0.14381431939603653
intracavitaryintracystic,0.14381431939603653
silicosis,0.14381431939603653
cjmt,0.14381161221755054
difficile,0.1437216981976158
aplasia,0.14364878567271663
reopening,0.14363055347488976
special,0.14361375843080493
infarctionsmall,0.14359658332451564
bulgediskosteophyte,0.14342633021498072
narrower,0.14342009140570366
palliation,0.14340807078455817
ree,0.14340807078455817
patholo,0.14340102821416548
ventilate,0.1433867465363946
subependymalventricular,0.1432627736298912
meninges,0.14317844569649005
cirrhosisfibrosis,0.14312326858101396
livergallbladder,0.14312326858101396
kkaliann,0.14304593167486532
mslast,0.14304593167486532
resideual,0.14294565350576058
lateralized,0.14294565350576058
excldued,0.14294565350576058
suprapubic,0.1429105854026726
compromises,0.14286604997391597
htnsive,0.14286185087555756
pusher,0.1428498847334892
immune,0.14257785650288476
atlantooccipital,0.14252829071557196
regards,0.14252385218320268
coefficients,0.14236653814385758
ber,0.14234060907299187
druginduced,0.1421995682938007
runs,0.14206089141042957
headhunter,0.1420243934386361
colons,0.1418995603064924
airevaluate,0.14179224252620196
metdzro,0.14179224252620196
externally,0.14170880389568186
craniectomypartial,0.14170385928616744
mastoidectomy,0.14170385928616744
cancerbrain,0.14160564933200023
avf,0.14159383775385243
unifu,0.14159383775385243
efferent,0.14159383775385243
ativan,0.14157433139218362
wandmprage,0.14157433139218362
righconvex,0.14147468208611685
bordering,0.14143167998846454
circumscription,0.14140228169285318
polylobulated,0.14136867321444693
lymphangectic,0.14132608496672136
luschka,0.14130032448611424
airsbft,0.14121721513862714
collar,0.14105180259268665
hyperreflexia,0.14104406031349748
hypereflexia,0.14104406031349748
cerebellopontine,0.14102554079715118
bronchoceles,0.14100933610245112
amputates,0.14100933610245112
spondylolysis,0.14091285380574353
trouble,0.140709386688764
ce,0.14040540584238662
pernumonia,0.1402722864765178
fullnes,0.1402722864765178
wcontrastclip,0.1402328540446379
effe,0.1402328540446379
depths,0.14020815059981942
failurerenal,0.14015254530898535
accessblood,0.1400999150849049
terminus,0.14000931113680914
metatatic,0.13996510076257873
spoke,0.13994716908838556
ventriclesubtle,0.13977706457426248
clinicaly,0.13968709664909557
biopsyplease,0.13960141881726487
steep,0.13958856631984315
conclusively,0.13958856631984315
radiolucencies,0.13955271298951707
unchanges,0.13955271298951707
coursening,0.1394849926529053
patho,0.13924144625184043
amenability,0.13923145889145552
bmzb,0.1391137155452789
groove,0.13899838696473385
centrallocated,0.13894725473528619
ston,0.13888434685012277
amylaselipase,0.13888434685012277
pnea,0.1387765903335387
dys,0.1387765903335387
yearoldfemale,0.1387765903335387
choletec,0.1387765903335387
spiculations,0.13876547475530485
resource,0.13866884374170552
granulations,0.13866884374170552
treament,0.13855400638647003
caon,0.13855400638647003
ribend,0.1384055918424859
chondroid,0.13832264435065206
erroding,0.13829342598658959
omu,0.13829342598658959
exits,0.13828758307052624
flanks,0.13821293307643354
ddh,0.13811487167838604
ua,0.13808333534354447
pleurallybased,0.138010097698563
acu,0.1380061705108469
kneeling,0.1379872178716637
falltrauma,0.1379872178716637
knealing,0.1379872178716637
humeri,0.13791219422243367
sa,0.13791219422243367
includ,0.13791219422243367
quest,0.1378910970866906
lorazepam,0.1378910970866906
ateelctasisconsolidationefffusion,0.1378885809720209
linearv,0.1378885809720209
differentiaite,0.1378885809720209
infect,0.1378885809720209
atelactases,0.1378885809720209
postrapid,0.13788628158354108
employ,0.13783101478454857
enlargment,0.13777904730699844
bioccipital,0.13777904730699844
glidecatheter,0.1376797699653719
pareenchymal,0.1376574404270623
throughut,0.13758333901127248
verterbral,0.13754271099803367
infiltratesscarring,0.13730423070156958
scarringinfiltrate,0.13730423070156958
infiltratescaring,0.13730423070156958
jmbu,0.13729113753070254
gsv,0.13729113753070254
vasculaturethere,0.1372798773173465
harvest,0.13725539354038185
tiso,0.13719675443133117
tstar,0.13719675443133117
argues,0.1371486260200978
stooling,0.13708568777354146
interv,0.1370792014566866
poorlydemonstrated,0.1370792014566866
bettervisualized,0.1370792014566866
betterdemonstrated,0.1370792014566866
seg,0.13704740138801896
ulna,0.1370320746361807
tachycardiasob,0.1369484132301276
paintenderness,0.1368814490991772
laryn,0.1368814490991772
isunchanged,0.1368814490991772
eortic,0.1368814490991772
comprssion,0.1368814490991772
planni,0.13679171558949096
disrupting,0.13676998731170834
disrupt,0.13676998731170834
ischemiapl,0.136639402451304
perforationmass,0.136639402451304
ftt,0.13650665079111712
atrophied,0.13646036983243398
mikaelsson,0.13637298954199634
calus,0.13633272408884092
debridementstenting,0.13623690200032512
moves,0.1361897055698408
subdurals,0.1361897055698408
intubtation,0.1361897055698408
drinker,0.1361897055698408
tademheart,0.1361789724810296
pacermaker,0.1361789724810296
transseptal,0.1361789724810296
nonmetastatic,0.13617421242992908
leftmay,0.13615884453103586
lungsbrain,0.13615884453103586
endararectomy,0.13615177026617942
atelectasisscar,0.13615177026617942
cellularity,0.1361506103753576
cleansed,0.1361506103753576
histological,0.1361506103753576
sister,0.1361506103753576
partner,0.1361506103753576
posterofrontal,0.13610381829480375
subfrontal,0.13596489587801397
hyperacute,0.13588407841330383
pneumoth,0.13579275817859618
invasionnarrowing,0.13579275817859618
hemrrhage,0.13578602598247894
subajcent,0.13574759486832905
phenomenona,0.13574759486832905
minimum,0.13574675422763652
cal,0.1356396192416359
coincidental,0.13561792566142689
multi,0.1355674922126578
tapping,0.1353099531963054
cannulation,0.1353098857960911
pretips,0.13530128500216687
craniotomycraniectomy,0.1352410575039904
anomalies,0.135202516118483
consisted,0.13515705699444389
intracranila,0.13514560112741805
underpneumatized,0.13513339735896832
floorlateral,0.13507951571480942
wallmaxillary,0.13507951571480942
maximize,0.13507064216849046
dicom,0.13502929121064108
unsuccessfully,0.13502929121064108
protocolwand,0.13500583030548544
recanulation,0.13499597962950163
wallstents,0.13499597962950163
theere,0.13498303002480214
nonoral,0.13495587401878537
mese,0.13495293158844018
captured,0.13495293158844018
thickeningnodularity,0.13493186823072142
nonaggresive,0.13493186823072142
thinner,0.13493186823072142
thinnerwalled,0.13493186823072142
gadoliniu,0.1348406048208981
colorectal,0.13483735197777566
cocsistent,0.13483735197777566
technqiue,0.13464259391492087
exhibited,0.13455824745186912
flagged,0.13449748132391995
recom,0.13446372374273333
sho,0.13435326675513373
thoracuic,0.13435326675513373
spineupper,0.13435326675513373
newprogressed,0.13435326675513373
transsection,0.13426865527087822
ampclosure,0.1342410587123496
rdth,0.1342410587123496
stnd,0.1342410587123496
amp,0.1342410587123496
unilaterally,0.1342410587123496
alport,0.13415803359271897
sparin,0.13406442831672927
presnt,0.13406442831672927
prevous,0.134049242507574
jtipped,0.13404624196305887
rpotrusions,0.13397061752868683
lpleural,0.13393005203863134
reconstitute,0.13388674911881215
convergence,0.13384870871822008
ureteroscopy,0.13365069272499425
cavo,0.1334812813950478
successfull,0.1334812813950478
multilobulated,0.13343026525439713
obstrution,0.13335953189143293
controlled,0.13328723096842143
bullas,0.1331794115640951
impooved,0.13315022141098537
suboccip,0.13315022141098537
yellowish,0.13309565019308806
plaquelike,0.13303835221884736
sphincter,0.1329763076649277
prefix,0.1329763076649277
moreoever,0.13268028089136488
thrombin,0.13261809357906404
striated,0.13255709056710313
calices,0.1325462519836954
dialted,0.13248224742253747
putaminal,0.13248224742253747
stagingpt,0.13248224742253747
inad,0.13241321361523092
invalidate,0.13241321361523092
srs,0.13241321361523092
propeller,0.13241321361523092
coordinates,0.13241321361523092
biconvex,0.13241321361523092
seizureativan,0.13241298121332296
ativanunresponsive,0.13241298121332296
faded,0.13235516342973946
metatarsals,0.13231807905086454
intratumoral,0.1322926491461272
vocla,0.1322458801288868
massright,0.1322458801288868
tuberecommend,0.1322458801288868
bari,0.1322052382405627
weakn,0.13211410792315106
retroaortic,0.1320912913531912
cranitoomy,0.1320625464413187
predisposing,0.13204601801905655
dalayed,0.13200427754523544
ambrosia,0.13200427754523544
oropharygeal,0.13200427754523544
oropharngeal,0.13200427754523544
howeverthere,0.1318705668941132
sroke,0.13186753661499157
thrombolysis,0.13186753661499157
nondependant,0.13184907741125898
rightwardly,0.13179545765091302
superficialcervingax,0.13175857946399527
transaxillary,0.13175857946399527
attenuate,0.13169038847663178
demanded,0.13161381715989423
mesentry,0.13134425447656878
opitray,0.1311670500524364
culdesac,0.1311370566134119
porcine,0.1311067522379603
reoperation,0.1311067522379603
accumulated,0.1311067522379603
turbinates,0.13090400689224013
consdiered,0.1308889543826016
esophagostomy,0.13086034737639
watersoluable,0.13086034737639
pyloroplasty,0.13086034737639
tibioperoneal,0.13078462824149018
deg,0.13065752782058515
lm,0.1306008062423337
span,0.1305852551754231
syspisiouc,0.13046965742477298
barrier,0.13046965742477298
webbed,0.13027977297022816
adeonopathy,0.13027977297022816
techique,0.13027977297022816
pancolitis,0.13023030782044598
ooze,0.1302216297381622
lesional,0.13020266040416362
shd,0.1301229014083909
advcd,0.1301229014083909
lymphangietic,0.1301204163546595
pneumoniaafter,0.1301204163546595
incompletelyimaged,0.13009400288619988
osteoarthropathy,0.1300399967006729
hypertrophic,0.1300399967006729
contast,0.1299145213354641
occipitotemporal,0.1299145213354641
flairweighted,0.1299145213354641
gastroenterology,0.12987997418572575
waisting,0.12987997418572575
stricturing,0.12987997418572575
postesophageal,0.12987997418572575
triggered,0.12985279302416552
ischemiarecommend,0.12985279302416552
headmri,0.12985045317329486
hydroureteronephrosis,0.12967057472805193
ration,0.1296504418241671
takes,0.12959390149064481
amalgam,0.1295407301486126
foc,0.12941809008409333
kit,0.12940612962808473
tibiofibular,0.12932426772197222
achilles,0.12932426772197222
ossicle,0.12932426772197222
synostosis,0.12932426772197222
multuiple,0.12932201420874165
pinched,0.1291916340463703
ctv,0.1290546559950606
effusiontamponade,0.1290375256308716
metastasi,0.1290375256308716
nervous,0.1290375256308716
drainiage,0.129033887293504
ethmoids,0.12900821201499243
mria,0.12900821201499243
retina,0.12900821201499243
sclera,0.12900821201499243
ilii,0.12889322612033532
nonribbearing,0.12889322612033532
matastases,0.12883071966853496
tumore,0.12883071966853496
fatdensity,0.12875978744376174
camore,0.1286562845871046
contractions,0.12856577610524617
nonpropulsive,0.12856577610524617
tertiary,0.12856577610524617
whichc,0.12856273323372577
lipomatous,0.12851298778677378
ccqc,0.12851112868397363
panacinar,0.12849826286998717
turbulent,0.12844406832634486
backflow,0.12842128599046504
ini,0.12842128599046504
contributor,0.1284074166300973
placmentclip,0.12822687864952292
lungspleura,0.12822687864952292
guidmonit,0.12822687864952292
masslad,0.12820945500421438
limites,0.12820945500421438
svs,0.12816136823850485
floating,0.12816136823850485
ilia,0.12813295547170225
simultaneously,0.12810420182095225
obtunded,0.12802721160270938
rdspacing,0.12802721160270938
amended,0.1279930143348787
ruler,0.12795975255821113
trea,0.12790979849790807
pericaval,0.12776928546888383
hydrochephalus,0.12772844371445866
alert,0.12772844371445866
sugestive,0.12772844371445866
numerable,0.12772844371445866
consequently,0.12767480663874597
interseptal,0.1276504044355433
eustachian,0.1275871509344716
unveil,0.1275871509344716
anteroparietal,0.1275871509344716
edemahemorrhage,0.1275254095592994
cytolite,0.12746680207023234
cytologic,0.12746680207023234
aspirin,0.12746680207023234
postfna,0.12746680207023234
abdompelvic,0.12731250454449988
thoraciclumbar,0.12731250454449988
forther,0.12714359094971633
lobeseries,0.12714359094971633
visually,0.12707374415689962
wellpositioned,0.12706799811653094
contraabnorormalities,0.12706799811653094
pneuothorax,0.12706799811653094
intercavitary,0.12706799811653094
correspondingly,0.12706799811653094
sickle,0.12688923034410338
utility,0.12688923034410338
promiennt,0.12688923034410338
fluidinspissated,0.12682417090106018
nonintubated,0.12682417090106018
fluidconsolidation,0.12681028094482064
carotidcerebral,0.12666528063707647
coughed,0.12662893236327638
postswallowing,0.12662893236327638
directions,0.12653876536272304
activate,0.12643261304579229
enforcements,0.12643261304579229
fq,0.12643261304579229
fiftytwo,0.12641697242862496
bleedneg,0.12640757028588565
willing,0.12640757028588565
prolongation,0.12640323836972406
nectars,0.12640323836972406
thins,0.12640323836972406
ependymitis,0.12624503779939109
